Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O88413,TULP3_MOUSE,Tubby-related protein 3 {ECO:0000305},Mus musculus (Mouse),"nucleus ISS, cilium IDA, plasma membrane ISO, 9+0 non-motile cilium ISO, nucleolus ISO, ciliary base ISO, nucleoplasm ISO, extracellular region IEA, axoneme IDA","GO:0097731, GO:0005930, GO:0005634, GO:0005654, GO:0005929, GO:0005576, GO:0005886, GO:0097546, GO:0005730","enzyme binding ISO, protein-containing complex binding ISO, intraciliary transport particle A binding ISS, phosphatidylinositol binding ISS, G protein-coupled receptor binding ISO","GO:0019899, GO:0120160, GO:0044877, GO:0001664, GO:0035091","bone development IMP, negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning IMP, embryonic neurocranium morphogenesis IMP, anterior/posterior pattern specification IMP, neural tube formation IMP, neural tube development IMP, embryonic camera-type eye development IMP, dorsal/ventral neural tube patterning IMP, limb development IMP, ganglion development IMP, negative regulation of smoothened signaling pathway IMP, protein localization to cilium IMP, central nervous system neuron differentiation IMP, embryonic digit morphogenesis IMP, negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning IMP, brain development IMP, neural tube closure IMP, regulation of G protein-coupled receptor signaling pathway IMP, bronchus morphogenesis IMP, smoothened signaling pathway involved in dorsal/ventral neural tube patterning IMP, regulation of smoothened signaling pathway IMP","GO:0061548, GO:0001841, GO:0021904, GO:0031076, GO:0008277, GO:1901621, GO:0008589, GO:0048702, GO:0045879, GO:0021953, GO:0021915, GO:0060173, GO:0009952, GO:0042733, GO:0060831, GO:0061512, GO:0060348, GO:0021914, GO:0060434, GO:0001843, GO:0007420"," Nucleus,  Reference proteome,  Cilium, Membrane,  Secreted, Cell membrane,  Cell projection,  Developmental protein,  Cytoplasm"
Q8C4B4,U119B_MOUSE,Protein unc-119 homolog B,Mus musculus (Mouse),"cilium IBA, ciliary transition zone ISS","GO:0035869, GO:0005929",lipid binding ISS,GO:0008289,"lipoprotein transport ISS, nervous system development IBA, cilium assembly ISO","GO:0060271, GO:0042953, GO:0007399","Reference proteome,  Protein transport, Acetylation,  Cilium,  Lipid-binding,  Transport, Cilium biogenesis/degradation,  Alternative splicing,  Cell projection"
A3KFX0,5NT1A_MOUSE,Cytosolic 5'-nucleotidase 1A,Mus musculus (Mouse),cytosol IBA,GO:0005829,"nucleotide binding IEA, 5'-nucleotidase activity ISO, magnesium ion binding IEA","GO:0008253, GO:0000166, GO:0000287","adenosine metabolic process ISO, purine nucleoside monophosphate catabolic process IMP, nucleotide metabolic process IEA","GO:0009128, GO:0046085, GO:0009117","Cytoplasm, Reference proteome,  Nucleotide metabolism,  Nucleotide-binding,  Magnesium,  Hydrolase"
P62855,RS26_MOUSE,40S ribosomal protein S26,Mus musculus (Mouse),"cytosolic small ribosomal subunit ISS, polysomal ribosome ISS, cytoplasmic side of rough endoplasmic reticulum membrane ISS","GO:0022627, GO:0098556, GO:0042788","structural constituent of ribosome IBA, mRNA binding ISO","GO:0003735, GO:0003729","cytoplasmic translation ISS, negative regulation of RNA splicing ISO","GO:0002181, GO:0033119","Cytoplasm,  Phosphoprotein,  Reference proteome,  Endoplasmic reticulum, Ribonucleoprotein,  Ribosomal protein"
Q5PSV9,MDC1_MOUSE,Mediator of DNA damage checkpoint protein 1,Mus musculus (Mouse),"chromosome IDA, nucleus ISO, nuclear body ISO, nucleoplasm ISO, focal adhesion ISO","GO:0005925, GO:0005634, GO:0005694, GO:0016604, GO:0005654","protein C-terminus binding ISO, FHA domain binding ISO, identical protein binding ISO","GO:0042802, GO:0070975, GO:0008022","cell cycle IEA, DNA repair IEA","GO:0006281, GO:0007049"," Isopeptide bond,  DNA damage,  Nucleus,  Phosphoprotein,  Reference proteome, Repeat, DNA repair,  Ubl conjugation,  Acetylation,  Cell cycle, 3D-structure,  Chromosome,  Coiled coil"
Q8BTW3,EXOS6_MOUSE,Exosome complex component MTR3,Mus musculus (Mouse),"cytoplasmic exosome (RNase complex) IBA, exosome (RNase complex) ISS, nucleolus IBA, nuclear exosome (RNase complex) IBA","GO:0000177, GO:0000176, GO:0005730, GO:0000178",RNA binding IEA,GO:0003723,"U4 snRNA 3'-end processing IBA, nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' IBA, rRNA processing IEA, DNA deamination ISO, rRNA catabolic process IBA, polyadenylation-dependent snoRNA 3'-end processing IBA, isotype switching IMP, nuclear mRNA surveillance IBA, positive regulation of isotype switching IMP","GO:0045190, GO:0071028, GO:0045830, GO:0034475, GO:0006364, GO:0071051, GO:0016075, GO:0045006, GO:0034427","Cytoplasm,  Nucleus,  Reference proteome,  Exosome, rRNA processing,  RNA-binding"
Q9JLV6,PNKP_MOUSE,Bifunctional polynucleotide phosphatase/kinase,Mus musculus (Mouse),"nucleoplasm ISO, mitochondrion ISO, nucleolus ISO, nucleus ISO","GO:0005654, GO:0005730, GO:0005739, GO:0005634","ATP binding IEA, polynucleotide 3'-phosphatase activity ISO, ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity ISO, double-stranded DNA binding IBA","GO:0046403, GO:0046404, GO:0005524, GO:0003690","negative regulation of protein ADP-ribosylation ISO, nucleotide phosphorylation ISO, DNA repair ISO, positive regulation of double-strand break repair via nonhomologous end joining ISO, DNA damage response, detection of DNA damage ISO, positive regulation of telomerase activity ISO, dephosphorylation ISO, positive regulation of telomere maintenance via telomerase ISO, positive regulation of telomere capping ISO, response to oxidative stress ISO","GO:0016311, GO:0006281, GO:0046939, GO:0010836, GO:0051973, GO:0032212, GO:1904355, GO:2001034, GO:0042769, GO:0006979"," Phosphoprotein,  DNA damage,  Reference proteome,  Multifunctional enzyme, Nucleus, DNA repair,  ATP-binding,  Alternative splicing,  Acetylation,  Kinase, 3D-structure,  Nucleotide-binding,  Transferase,  Hydrolase"
Q99KG3,RBM10_MOUSE,RNA-binding protein 10 {ECO:0000305},Mus musculus (Mouse),"nucleus ISO, protein-containing complex ISO, nuclear speck ISO","GO:0005634, GO:0032991, GO:0016607","metal ion binding IEA, RNA binding IBA, miRNA binding ISS, identical protein binding ISO","GO:0003723, GO:0042802, GO:0035198, GO:0046872","regulation of alternative mRNA splicing, via spliceosome IEA, 3'-UTR-mediated mRNA stabilization IDA, negative regulation of mRNA splicing, via spliceosome IMP, mRNA splicing, via spliceosome IBA, regulation of smooth muscle cell apoptotic process IGI, positive regulation of smooth muscle cell apoptotic process IDA, negative regulation of transcription by RNA polymerase II IDA, negative regulation of cell population proliferation IDA","GO:0008285, GO:0034393, GO:0048025, GO:0000381, GO:0000398, GO:0034391, GO:0070935, GO:0000122"," Nucleus, Acetylation,  Reference proteome,  Zinc,  Alternative splicing,  Methylation,  Zinc-finger,  RNA-binding, Phosphoprotein,  Repeat,  Metal-binding"
Q71FD5,FT,E3 ubiquitin-protein ligase ZNRF2,Mus musculus (Mouse),"protein-containing complex ISO, lysosomal membrane IEA, endosome membrane IEA, plasma membrane ISO, cytoplasmic vesicle membrane ISO, cytoplasm ISO, cell projection IEA, presynaptic membrane IEA","GO:0042995, GO:0030659, GO:0005737, GO:0042734, GO:0005765, GO:0005886, GO:0032991, GO:0010008","ubiquitin protein ligase activity ISO, metal ion binding IEA","GO:0061630, GO:0046872",,,"Lysosome,  Phosphoprotein, Reference proteome,  Synapse,  Myristate,  Zinc,  Endosome,  Ubl conjugation pathway, Zinc-finger,  Cell membrane,  Cell projection, Cell junction,  Transferase,  Membrane,  Lipoprotein,  Metal-binding"
Q924H2,MED15_MOUSE,Mediator of RNA polymerase II transcription subunit 15,Mus musculus (Mouse),"cytoplasm IEA, mediator complex IEA, nucleoplasm TAS","GO:0005737, GO:0005654, GO:0016592",transcription coregulator activity IEA,GO:0003712,"regulation of transcription by RNA polymerase II IEA, stem cell population maintenance IMP","GO:0019827, GO:0006357","Reference proteome,  Phosphoprotein,  Nucleus,  Transcription,  Methylation, Ubl conjugation, Activator,  Transcription regulation,  Cytoplasm"
P56375,ACYP2_MOUSE,Acylphosphatase-2,Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"acylphosphatase activity IBA, identical protein binding ISO","GO:0042802, GO:0003998",,," Phosphoprotein,  Reference proteome, Hydrolase"
Q9D0B5,TSTD3_MOUSE,Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3,Mus musculus (Mouse),,,thiosulfate sulfurtransferase activity IEA,GO:0004792,,,Reference proteome
P58929,GMEB2_MOUSE,Glucocorticoid modulatory element-binding protein 2,Mus musculus (Mouse),"nucleoplasm IEA, nucleus IBA, cytosol IEA","GO:0005829, GO:0005654, GO:0005634","metal ion binding IEA, identical protein binding IEA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA, DNA-binding transcription activator activity, RNA polymerase II-specific IEA","GO:0042802, GO:0001228, GO:0000978, GO:0046872",regulation of transcription by RNA polymerase II IBA,GO:0006357," Isopeptide bond,  Phosphoprotein,  Reference proteome,  Transcription, Nucleus,  Zinc,  Ubl conjugation, Transcription regulation,  DNA-binding, Coiled coil,  Cytoplasm,  Metal-binding"
Q99KN2,CIAO1_MOUSE,Probable cytosolic iron-sulfur protein assembly protein CIAO1 {ECO:0000255|HAMAP-Rule:MF_03037},Mus musculus (Mouse),"cytoplasm ISS, CIA complex ISS, MMXD complex ISS","GO:0005737, GO:0097361, GO:0071817",DNA-binding transcription factor activity TAS,GO:0003700,"protein maturation by iron-sulfur cluster transfer ISS, chromosome segregation IEA, regulation of transcription by RNA polymerase II TAS, iron-sulfur cluster assembly ISS","GO:0097428, GO:0016226, GO:0007059, GO:0006357","Chromosome partition,  Reference proteome,  WD repeat,  Repeat,  Cytoplasm"
Q8CEG5,CC28B_MOUSE,Coiled-coil domain-containing protein 28B,Mus musculus (Mouse),"cytoplasm IEA, centrosome ISO","GO:0005737, GO:0005813",,,cilium assembly ISO,GO:0060271," Phosphoprotein,  Reference proteome, Acetylation, Cytoskeleton,  Cilium biogenesis/degradation,  Cytoplasm,  Coiled coil"
Q9CZP0,UFSP1_MOUSE,Ufm1-specific protease 1,Mus musculus (Mouse),,,"UFM1 hydrolase activity IDA, thiolester hydrolase activity IDA","GO:0016790, GO:0071567",,," Reference proteome,  Thiol protease, Ubl conjugation pathway,  Protease, 3D-structure,  Hydrolase"
Q91VN1,ZNF24_MOUSE,Zinc finger protein 24 {ECO:0000312|MGI:MGI:1929704},Mus musculus (Mouse),"nucleoplasm ISO, nucleus IDA","GO:0005654, GO:0005634","DNA-binding transcription factor activity, RNA polymerase II-specific IBA, sequence-specific DNA binding IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA, identical protein binding ISO, DNA-binding transcription factor activity TAS, metal ion binding IEA, DNA-binding transcription activator activity, RNA polymerase II-specific ISO","GO:0043565, GO:0003700, GO:0000981, GO:0042802, GO:0001228, GO:0000978, GO:0046872","regulation of transcription by RNA polymerase II IBA, negative regulation of transcription, DNA-templated ISO, myelination IMP, positive regulation of transcription by RNA polymerase II ISO","GO:0045944, GO:0045892, GO:0042552, GO:0006357","Reference proteome,  Isopeptide bond,  Nucleus,  Phosphoprotein,  Transcription,  Zinc,  Ubl conjugation,  Zinc-finger, Transcription regulation,  Repressor, DNA-binding,  Repeat,  Metal-binding"
Q91VL8,TE2IP_MOUSE,Telomeric repeat-binding factor 2-interacting protein 1,Mus musculus (Mouse),"Mre11 complex IEA, nuclear chromosome, telomeric region IDA, nuclear body ISO, nuclear telomere cap complex ISO, nucleoplasm ISO, chromosome, telomeric region IDA, nucleus IDA, cytosol ISO, cytoplasm IDA, shelterin complex ISO","GO:0070187, GO:0005737, GO:0000781, GO:0005634, GO:0000783, GO:0005829, GO:0016604, GO:0005654, GO:0000784, GO:0030870","telomeric DNA binding IDA, DNA binding IBA, G-rich strand telomeric DNA binding ISO, phosphatase binding ISO","GO:0098505, GO:0042162, GO:0019902, GO:0003677","negative regulation of telomere maintenance ISO, telomere maintenance ISO, positive regulation of NIK/NF-kappaB signaling ISO, positive regulation of protein acetylation ISO, regulation of telomere maintenance ISO, regulation of transcription, DNA-templated IMP, telomere maintenance via telomere lengthening IMP, positive regulation of peptidyl-serine phosphorylation ISO, negative regulation of DNA recombination at telomere IMP, negative regulation of protein phosphorylation ISO, regulation of double-strand break repair via homologous recombination IMP, protein localization to chromosome, telomeric region ISO, positive regulation of I-kappaB kinase/NF-kappaB signaling IDA, positive regulation of NF-kappaB transcription factor activity IMP","GO:0051092, GO:0048239, GO:0033138, GO:0001933, GO:0032204, GO:0000723, GO:0043123, GO:0006355, GO:0010569, GO:0070198, GO:0032205, GO:1901985, GO:1901224, GO:0010833"," Isopeptide bond,  Nucleus, Acetylation,  Reference proteome,  Transcription,  Ubl conjugation,  Activator, Transcription regulation,  Telomere,  Chromosome, Phosphoprotein,  Cytoplasm"
Q9CPZ8,FT,COX assembly mitochondrial protein homolog,Mus musculus (Mouse),mitochondrion HDA,GO:0005739,metal ion binding IEA,GO:0046872,,," Disulfide bond, Reference proteome, Acetylation,  Mitochondrion,  Copper,  Metal-binding"
Q8K4P0,WDR33_MOUSE,pre-mRNA 3' end processing protein WDR33,Mus musculus (Mouse),"collagen trimer IEA, nucleus IDA, nucleoplasm ISO, mRNA cleavage and polyadenylation specificity factor complex IBA, fibrillar center ISO","GO:0005634, GO:0005581, GO:0005654, GO:0005847, GO:0001650",,,mRNA polyadenylation IBA,GO:0006378," Isopeptide bond,  Phosphoprotein, Acetylation,  Reference proteome, Nucleus,  Ubl conjugation,  Methylation,  Collagen, WD repeat,  Repeat,  mRNA processing"
Q91VW5,GOGA4_MOUSE,Golgin subfamily A member 4,Mus musculus (Mouse),"cytoplasm ISS, nucleoplasm ISO, Golgi membrane IEA, Golgi apparatus IDA","GO:0005737, GO:0005654, GO:0000139, GO:0005794",GTPase binding ISO,GO:0051020,"Golgi to plasma membrane protein transport ISS, positive regulation of axon extension ISO","GO:0045773, GO:0043001"," Phosphoprotein,  Reference proteome, Membrane,  Direct protein sequencing,  Golgi apparatus, Coiled coil,  Cytoplasm"
Q8CEI1,BOLA3_MOUSE,BolA-like protein 3,Mus musculus (Mouse),"mitochondrion ISS, nuclear body ISO, cytosol ISO","GO:0005829, GO:0016604, GO:0005739",,,,," Reference proteome, Mitochondrion"
P63158,FT,High mobility group protein B1,Mus musculus (Mouse),"cell surface IEA, alphav-beta3 integrin-HMGB1 complex IEA, extracellular region TAS, extracellular space IDA, condensed chromosome IEA, nuclear chromatin IBA, nucleus IDA, endoplasmic reticulum-Golgi intermediate compartment IEA, transcription repressor complex IEA, cytoplasm IDA, early endosome IDA, neuron projection IDA","GO:0005793, GO:0005737, GO:0000793, GO:0005634, GO:0005769, GO:0005615, GO:0009986, GO:0000790, GO:0005576, GO:0017053, GO:0035868, GO:0043005","double-stranded RNA binding IDA, calcium-dependent protein kinase regulator activity IDA, DNA polymerase binding IEA, crossed form four-way junction DNA binding ISO, integrin binding IEA, chromatin binding IBA, bent DNA binding ISO, transcription coactivator activity IEA, single-stranded RNA binding IDA, open form four-way junction DNA binding ISO, lyase activity IEA, lipopolysaccharide binding IEA, C-X-C chemokine binding IEA, repressing transcription factor binding IEA, four-way junction DNA binding ISS, transcription factor binding IBA, supercoiled DNA binding ISS, transcription regulatory region sequence-specific DNA binding IEA, bubble DNA binding ISS, damaged DNA binding IEA, heparin binding IEA, cytokine activity IDA, double-stranded DNA binding IDA, DNA binding, bending ISS, phosphatidylserine binding TAS, protein kinase activator activity IDA","GO:0010858, GO:0000405, GO:0000402, GO:0003713, GO:0003682, GO:0003681, GO:0000401, GO:0097100, GO:0001530, GO:0003727, GO:0001786, GO:0003690, GO:0016829, GO:0008201, GO:0000976, GO:0008301, GO:0005178, GO:0000400, GO:0070182, GO:0019958, GO:0030295, GO:0003725, GO:0070491, GO:0008134, GO:0005125, GO:0003684","neutrophil clearance ISS, positive regulation of mismatch repair IEA, regulation of signaling receptor activity IBA, positive regulation of mitotic cell cycle ISO, plasmacytoid dendritic cell activation IMP, negative regulation of RNA polymerase II transcription preinitiation complex assembly IEA, apoptotic cell clearance ISS, developmental process IBA, positive regulation of interleukin-10 production IEA, positive regulation of interleukin-12 production IEA, negative regulation of apoptotic cell clearance IEA, positive regulation of activated T cell proliferation IEA, positive regulation of NIK/NF-kappaB signaling IDA, positive regulation of toll-like receptor 2 signaling pathway IDA, endothelial cell proliferation IDA, positive regulation of monocyte chemotaxis IEA, positive regulation of interleukin-1 production IBA, lung development IMP, positive regulation of DNA binding IEA, regulation of transcription by RNA polymerase II IBA, positive regulation of cysteine-type endopeptidase activity involved in apoptotic process IEA, positive regulation of autophagy IMP, positive regulation of myeloid cell differentiation IDA, positive regulation of JNK cascade IEA, cellular response to lipopolysaccharide IDA, positive regulation of toll-like receptor 4 signaling pathway IDA, positive regulation of DNA ligation ISS, positive regulation of ERK1 and ERK2 cascade IDA, positive regulation of cell migration ISO, macrophage activation involved in immune response IMP, myeloid dendritic cell activation IMP, positive regulation of protein phosphorylation IDA, autophagy IEA, chromatin silencing IEA, positive regulation of mesenchymal cell proliferation ISO, positive regulation of vascular endothelial cell proliferation IEA, cell chemotaxis IBA, positive regulation of interferon-beta production IMP, positive regulation of wound healing IDA, regulation of T cell mediated immune response to tumor cell IDA, regulation of tolerance induction IMP, positive regulation of apoptotic process IEA, activation of innate immune response IBA, positive regulation of blood vessel endothelial cell migration IEA, positive regulation of cytosolic calcium ion concentration IEA, positive regulation of monocyte chemotactic protein-1 production IMP, V(D)J recombination IEA, inflammatory response to antigenic stimulus IEA, tumor necrosis factor secretion IEA, positive regulation of interleukin-6 production IMP, negative regulation of CD4-positive, alpha-beta T cell differentiation IEA, positive regulation of sprouting angiogenesis IDA, T-helper 1 cell differentiation IEA, base-excision repair IMP, cellular response to interleukin-7 IDA, chromatin assembly IDA, positive regulation of toll-like receptor 9 signaling pathway ISS, positive regulation of interleukin-8 production IEA, positive regulation of transcription by RNA polymerase II IMP, positive regulation of chemokine (C-X-C motif) ligand 2 production IEA, induction of positive chemotaxis ISO, T-helper 1 cell activation IEA, positive regulation of tumor necrosis factor production IMP, eye development IMP, positive regulation of interleukin-1 beta production IMP, DNA geometric change ISS, regulation of restriction endodeoxyribonuclease activity IEA, DNA recombination IBA, innate immune response IEA, inflammatory response TAS, negative regulation of blood vessel endothelial cell migration IEA, positive regulation of interferon-alpha production IMP, chromatin remodeling IBA, regulation of nucleotide-excision repair IMP, regulation of transcription, DNA-templated IBA, positive regulation of glycogen catabolic process IMP, negative regulation of interferon-gamma production IEA, response to glucocorticoid IMP, positive regulation of innate immune response IMP, positive regulation of dendritic cell differentiation IEA, endothelial cell chemotaxis IDA","GO:0032728, GO:0090303, GO:0001654, GO:0031497, GO:0045087, GO:0032735, GO:0043371, GO:0046330, GO:0010508, GO:0006338, GO:0043537, GO:0002840, GO:1901224, GO:0032392, GO:0043536, GO:0035767, GO:0033151, GO:0032731, GO:0001935, GO:0071222, GO:0034137, GO:0030335, GO:0001934, GO:0006310, GO:0002218, GO:0006954, GO:0045819, GO:1905564, GO:0045063, GO:0043065, GO:0032755, GO:0097350, GO:2001200, GO:0070374, GO:0032425, GO:2000819, GO:0032757, GO:0045639, GO:0050930, GO:0001773, GO:0051384, GO:0006357, GO:0032689, GO:1903672, GO:0090026, GO:0010469, GO:2000426, GO:0043388, GO:0045944, GO:0007204, GO:0035711, GO:0071639, GO:0042104, GO:0002437, GO:0045931, GO:1990774, GO:0060326, GO:0032502, GO:0034145, GO:0002643, GO:0002270, GO:0043277, GO:0098761, GO:0051106, GO:0032727, GO:0002281, GO:0045089, GO:0032732, GO:2000343, GO:0032733, GO:0002053, GO:0006914, GO:0030324, GO:0017055, GO:0006355, GO:0032760, GO:0043280, GO:0006284, GO:0034165, GO:0006342, GO:0032072"," Reference proteome,  Immunity,  Endosome, DNA repair, Inflammatory response, 3D-structure,  Chromosome, Phosphoprotein,  DNA recombination,  Secreted,  Innate immunity,  Acetylation, Cell membrane,  Adaptive immunity,  Repeat,  Nucleus,  ADP-ribosylation,  Autophagy,  Chemotaxis, Direct protein sequencing,  DNA-binding,  Disulfide bond,  DNA damage,  Oxidation,  Heparin-binding,  Membrane,  Cytoplasm"
