,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
353,Q91VJ5,PQBP1_MOUSE,Polyglutamine-binding protein 1,Mus musculus (Mouse),"nuclear body IBA, ciliary base ISO, nucleus IDA, cilium ISO, cytoplasmic stress granule IDA, centrosome ISO, cytoplasm IDA, nuclear speck IDA, cytosol ISO, neuronal ribonucleoprotein granule IDA","GO:0005929, GO:0071598, GO:0097546, GO:0010494, GO:0005634, GO:0016607, GO:0005829, GO:0005737, GO:0016604, GO:0005813","protein C-terminus binding ISO, double-stranded DNA binding ISS, ribonucleoprotein complex binding ISO","GO:0003690, GO:0043021, GO:0008022","regulation of RNA splicing ISO, neuron projection development IMP, positive regulation of non-motile cilium assembly ISO, activation of innate immune response ISS, alternative mRNA splicing, via spliceosome IMP, positive regulation of type I interferon production ISS, innate immune response IEA, defense response to virus ISS, regulation of dendrite morphogenesis IMP, cellular response to exogenous dsRNA ISS, positive regulation of defense response to virus by host ISS","GO:0000380, GO:0048814, GO:0002218, GO:0045087, GO:0032481, GO:1902857, GO:0051607, GO:0002230, GO:0043484, GO:0031175, GO:0071360","Transcription regulation,  mRNA splicing,  Nucleus,  Repeat,  Transcription,  Innate immunity, Immunity, Phosphoprotein,  mRNA processing,  Reference proteome","GO:0009987, GO:0044419, GO:0065007, GO:0002376, GO:0050896, GO:0008152",GO:0005488,"GO:0016604, GO:0043228, GO:0005815, GO:0043227, GO:0042995, GO:0099080, GO:0043229"
354,P62196,PRS8_MOUSE,26S proteasome regulatory subunit 8,Mus musculus (Mouse),"nucleus ISS, cytosolic proteasome complex ISO, proteasome regulatory particle, base subcomplex IBA, proteasome accessory complex IDA, nuclear proteasome complex ISO, cytoplasm ISS, proteasome complex ISS, transcription factor TFIIH holo complex ISO, cytoplasmic vesicle ISO, postsynapse ISO, inclusion body ISO, proteasome regulatory particle IDA","GO:0016234, GO:0031595, GO:0031410, GO:0005675, GO:0031597, GO:0005634, GO:0022624, GO:0005838, GO:0098794, GO:0000502, GO:0005737, GO:0008540","TBP-class protein binding ISO, transcription factor binding ISS, ATPase activity ISO, ATP binding IEA, thyrotropin-releasing hormone receptor binding ISS, signaling receptor binding IPI","GO:0008134, GO:0017025, GO:0016887, GO:0005524, GO:0005102, GO:0031531","proteasome-mediated ubiquitin-dependent protein catabolic process ISS, positive regulation of RNA polymerase II transcription preinitiation complex assembly IBA, positive regulation of inclusion body assembly ISO, negative regulation of transcription, DNA-templated IDA, modulation of chemical synaptic transmission ISO, regulation of transcription by RNA polymerase II ISO","GO:0050804, GO:0043161, GO:0090261, GO:0045899, GO:0045892, GO:0006357"," Nucleus,  Reference proteome,  Cytoplasm, Phosphoprotein,  Proteasome,  ATP-binding,  Nucleotide-binding, Acetylation","GO:0065007, GO:0009987, GO:0008152","GO:0005488, GO:0003824","GO:0140535, GO:0140513, GO:0005667, GO:0043227, GO:1902494, GO:0043229"
355,Q9R1P0,PSA4_MOUSE,Proteasome subunit alpha type-4,Mus musculus (Mouse),"nucleus IBA, proteasome core complex, alpha-subunit complex ISS, cytoplasm IBA, proteasome complex ISO, nucleoplasm ISO, P-body IDA, intracellular membrane-bounded organelle ISO, proteasome core complex IDA, cytosol ISO","GO:0019773, GO:0005634, GO:0043231, GO:0000502, GO:0005829, GO:0005737, GO:0000932, GO:0005839, GO:0005654","endopeptidase activity IBA, threonine-type endopeptidase activity IEA","GO:0004298, GO:0004175","proteasomal protein catabolic process IBA, proteasome-mediated ubiquitin-dependent protein catabolic process IBA, proteasomal ubiquitin-independent protein catabolic process IBA","GO:0010499, GO:0043161, GO:0010498"," Nucleus,  Direct protein sequencing, 3D-structure,  Acetylation,  Cytoplasm, Phosphoprotein,  Proteasome,  Reference proteome","GO:0009987, GO:0008152",GO:0003824,"GO:0140535, GO:0043228, GO:0043227, GO:0099080, GO:1902494, GO:0043229"
356,P26043,RADI_MOUSE,Radixin,Mus musculus (Mouse),"filopodium IDA, cleavage furrow ISO, cell tip ISO, myelin sheath HDA, microvillus IDA, cell periphery ISO, stereocilium IDA, focal adhesion IEA, apical part of cell IDA, lamellipodium IDA, plasma membrane ISO, adherens junction ISO, ruffle IDA, midbody ISO, T-tubule ISO, cortical actin cytoskeleton IDA, apical plasma membrane ISO","GO:0045177, GO:0030027, GO:0030496, GO:0032420, GO:0005886, GO:0071944, GO:0030864, GO:0005925, GO:0051286, GO:0032154, GO:0005912, GO:0016324, GO:0005902, GO:0001726, GO:0030175, GO:0043209, GO:0030315","ATPase binding ISO, protein domain specific binding IPI, actin binding ISO","GO:0003779, GO:0051117, GO:0019904","regulation of organelle assembly ISO, regulation of cell size ISO, cellular response to platelet-derived growth factor stimulus IEA, apical protein localization IMP, regulation of actin filament bundle assembly ISO, positive regulation of G1/S transition of mitotic cell cycle IMP, negative regulation of homotypic cell-cell adhesion ISO, establishment of protein localization IMP, positive regulation of early endosome to late endosome transport ISO, positive regulation of cell migration ISO, positive regulation of protein localization to early endosome ISO, negative regulation of GTPase activity ISO, regulation of cell shape ISO, regulation of ruffle assembly ISO, barbed-end actin filament capping ISO, regulation of GTPase activity ISO, microvillus assembly IMP, establishment of endothelial barrier ISO, positive regulation of cellular protein catabolic process ISO, protein localization to plasma membrane ISO, positive regulation of gene expression ISO, cellular response to thyroid hormone stimulus IMP, negative regulation of cell size ISO, negative regulation of adherens junction organization ISO","GO:1902966, GO:0097067, GO:0034111, GO:1903392, GO:0030033, GO:0045176, GO:1903364, GO:0036120, GO:0045184, GO:0043087, GO:1900027, GO:0072659, GO:0061028, GO:0045792, GO:1902115, GO:2000643, GO:0030335, GO:0008361, GO:1900087, GO:0010628, GO:0051016, GO:0008360, GO:0034260, GO:0032231"," Direct protein sequencing, Cytoplasm,  Reference proteome,  Actin-binding, 3D-structure, Phosphoprotein,  Membrane,  Cell membrane,  Cell projection,  Actin capping,  Cytoskeleton","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0051179",GO:0005488,"GO:0043228, GO:0042995, GO:0030054, GO:0060187, GO:0043229, GO:0098590"
357,P34022,RANG_MOUSE,Ran-specific GTPase-activating protein,Mus musculus (Mouse),"plasma membrane bounded cell projection cytoplasm ISO, centrosome IDA, axon cytoplasm ISO, nuclear pore IBA, cytoplasm IDA, nucleus ISO, cytosol ISO","GO:0032838, GO:0005813, GO:0005643, GO:0005634, GO:0005829, GO:0005737, GO:1904115","GTPase activator activity IEA, GDP-dissociation inhibitor activity ISO, Ran GTPase binding IBA","GO:0005096, GO:0005092, GO:0008536","positive regulation of neuron projection development ISO, cellular response to leptomycin B ISO, spindle organization IDA, intracellular transport IEA, response to calcium ion IEA, positive regulation of mitotic centrosome separation IDA, cellular response to drug IEA","GO:0051592, GO:0010976, GO:0046907, GO:0046604, GO:0035690, GO:0072750, GO:0007051","Acetylation,  GTPase activation,  Phosphoprotein,  Reference proteome","GO:0065007, GO:0050896, GO:0051179, GO:0009987","GO:0005488, GO:0098772","GO:0005815, GO:0140513, GO:0005737, GO:0043227, GO:0043229"
358,O89086,RBM3_MOUSE,RNA-binding protein 3,Mus musculus (Mouse),"nucleus ISS, nucleoplasm ISO, dendrite ISS, cytoplasm ISS, spliceosomal complex IBA","GO:0030425, GO:0005634, GO:0005681, GO:0005737, GO:0005654","ribosomal large subunit binding IPI, RNA binding IEA","GO:0043023, GO:0003723","production of miRNAs involved in gene silencing by miRNA IDA, positive regulation of translation ISS, response to cold IDA, positive regulation of mRNA splicing, via spliceosome IBA, regulation of translation IDA, translation IDA","GO:0035196, GO:0048026, GO:0006412, GO:0009409, GO:0045727, GO:0006417"," Nucleus,  Methylation, Reference proteome,  Cytoplasm, Cell projection,  Stress response,  Phosphoprotein,  RNA-binding","GO:0009987, GO:0065007, GO:0050896, GO:0008152",GO:0005488,"GO:0140513, GO:0043227, GO:0042995, GO:0043229, GO:1990904"
359,Q9D8E6,RL4_MOUSE,60S ribosomal protein L4,Mus musculus (Mouse),"ribonucleoprotein complex ISO, postsynaptic density ISO, large ribosomal subunit ISO, rough endoplasmic reticulum ISO, cytosolic large ribosomal subunit ISO, nucleus ISO, A band ISO","GO:0031672, GO:0005791, GO:0014069, GO:0022625, GO:0015934, GO:0005634, GO:1990904","RNA binding IBA, 5S rRNA binding ISO, structural constituent of ribosome IBA","GO:0003735, GO:0008097, GO:0003723","translation IEA, positive regulation of axon extension ISO, positive regulation of axonogenesis ISO","GO:0045773, GO:0006412, GO:0050772"," Ubl conjugation,  Direct protein sequencing,  Reference proteome, Methylation,  Isopeptide bond,  Ribonucleoprotein,  Citrullination, Ribosomal protein, Acetylation,  Phosphoprotein","GO:0065007, GO:0009987, GO:0008152","GO:0005488, GO:0005198","GO:0043227, GO:0099572, GO:1990904, GO:0043229"
360,Q8BG05,ROA3_MOUSE,Heterogeneous nuclear ribonucleoprotein A3,Mus musculus (Mouse),"ribonucleoprotein granule ISO, postsynaptic density ISO, neuron projection ISO, catalytic step 2 spliceosome IEA, messenger ribonucleoprotein complex ISO, cytoplasm ISO, nucleoplasm IEA, nucleus ISO","GO:0014069, GO:0071013, GO:0005634, GO:1990124, GO:0043005, GO:0005737, GO:0035770, GO:0005654","mRNA binding ISO, RNA transmembrane transporter activity ISO","GO:0051033, GO:0003729","mRNA processing IEA, RNA splicing IEA, mRNA transport ISO","GO:0051028, GO:0008380, GO:0006397"," mRNA splicing,  Methylation,  Direct protein sequencing,  Nucleus,  Reference proteome,  Repeat,  Ubl conjugation, Phosphoprotein,  Alternative splicing,  mRNA processing,  Ribonucleoprotein, Isopeptide bond, Spliceosome, Acetylation,  RNA-binding","GO:0051179, GO:0009987, GO:0008152","GO:0005215, GO:0005488","GO:0043228, GO:0140513, GO:0043227, GO:0042995, GO:0099080, GO:1902494, GO:0043229, GO:1990904, GO:0099572"
361,Q99020,ROAA_MOUSE,Heterogeneous nuclear ribonucleoprotein A/B,Mus musculus (Mouse),"ribonucleoprotein complex ISS, nucleus IDA, nucleoplasm ISO, RNA polymerase II transcription regulator complex IDA, cytoplasm IDA, presynaptic cytosol IDA","GO:0099523, GO:0090575, GO:0005634, GO:1990904, GO:0005737, GO:0005654","RNA binding IPI, sequence-specific double-stranded DNA binding IBA","GO:1990837, GO:0003723","negative regulation of transcription by RNA polymerase II IGI, positive regulation of transcription, DNA-templated IDA, epithelial to mesenchymal transition IDA","GO:0000122, GO:0045893, GO:0001837"," Nucleus,  Methylation,  Direct protein sequencing,  Transcription,  Reference proteome,  Cytoplasm, Repeat,  Repressor, Ubl conjugation,  DNA-binding, Isopeptide bond, Acetylation,  Phosphoprotein,  Transcription regulation,  RNA-binding","GO:0065007, GO:0032502, GO:0009987",GO:0005488,"GO:0140513, GO:0005667, GO:0043227, GO:0043229, GO:0005829"
362,P17563,SBP1_MOUSE,Methanethiol oxidase {ECO:0000303|PubMed:29255262},Mus musculus (Mouse),"fibrillar center ISO, cytosol IEA, membrane IEA, nucleolus ISO","GO:0001650, GO:0005730, GO:0016020, GO:0005829","methanethiol oxidase activity IEA, selenium binding TAS","GO:0008430, GO:0018549","brown fat cell differentiation IDA, protein transport IEA","GO:0015031, GO:0050873"," Nucleus, Protein transport,  Reference proteome,  Cytoplasm,  Membrane,  Selenium,  Transport, Acetylation,  Oxidoreductase,  Phosphoprotein","GO:0051179, GO:0032502, GO:0009987","GO:0005488, GO:0003824","GO:0043228, GO:0043229"
363,Q9JJU8,SH3L1_MOUSE,SH3 domain-binding glutamic acid-rich-like protein,Mus musculus (Mouse),,,SH3 domain binding IEA,GO:0017124,,,"Reference proteome,  SH3-binding",,GO:0005488,
364,Q8BG73,SH3L2_MOUSE,SH3 domain-binding glutamic acid-rich-like protein 2,Mus musculus (Mouse),"nuclear membrane ISO, nucleoplasm ISO","GO:0031965, GO:0005654",SH3 domain binding IEA,GO:0017124,,," Reference proteome,  Nucleus,  SH3-binding, Direct protein sequencing",,GO:0005488,GO:0031090
365,Q99JB2,STML2_MOUSE,"Stomatin-like protein 2, mitochondrial",Mus musculus (Mouse),"extrinsic component of plasma membrane IDA, T cell receptor complex IEA, COP9 signalosome IEA, mitochondrial inner membrane HDA, mitochondrial intermembrane space ISS, membrane raft ISS, actin cytoskeleton IEA, mitochondrion IDA, immunological synapse IEA","GO:0005743, GO:0005739, GO:0001772, GO:0015629, GO:0005758, GO:0042101, GO:0019897, GO:0008180, GO:0045121","cardiolipin binding ISS, GTPase binding ISO","GO:1901612, GO:0051020","mitochondrial calcium ion transmembrane transport ISS, cellular calcium ion homeostasis ISS, stress-induced mitochondrial fusion IMP, mitochondrion organization ISS, positive regulation of cardiolipin metabolic process ISS, CD4-positive, alpha-beta T cell activation IMP, lipid localization IMP, positive regulation of mitochondrial membrane potential ISS, mitochondrial ATP synthesis coupled proton transport IMP, positive regulation of mitochondrial DNA replication ISS, T cell receptor signaling pathway ISS, protein complex oligomerization ISS, interleukin-2 production IMP, mitochondrial protein processing IMP","GO:0010918, GO:0051259, GO:0090297, GO:0035710, GO:0050852, GO:1900210, GO:0007005, GO:0034982, GO:1990046, GO:0010876, GO:0006851, GO:0006874, GO:0032623, GO:0042776"," Reference proteome,  Lipoprotein,  Cytoplasm, Mitochondrion inner membrane,  Membrane, Transit peptide,  Cell membrane,  Mitochondrion,  Coiled coil,  Cytoskeleton,  Phosphoprotein, Acetylation, Lipid-binding","GO:0009987, GO:0032501, GO:0065007, GO:0002376, GO:0050896, GO:0051179, GO:0008152",GO:0005488,"GO:0098857, GO:0043228, GO:0140513, GO:0043227, GO:0031974, GO:0019898, GO:0031090, GO:0043235, GO:0043229, GO:0098796"
366,P80313,TCPH_MOUSE,T-complex protein 1 subunit eta,Mus musculus (Mouse),"cell body IDA, microtubule ISO, mitochondrion HDA, chaperonin-containing T-complex IDA","GO:0005739, GO:0044297, GO:0005874, GO:0005832","unfolded protein binding IBA, ATP binding IEA, identical protein binding IPI","GO:0042802, GO:0005524, GO:0051082","binding of sperm to zona pellucida IDA, toxin transport IMP, protein folding IBA, positive regulation of establishment of protein localization to telomere ISO, positive regulation of telomere maintenance via telomerase ISO, protein stabilization ISO","GO:1901998, GO:1904851, GO:0032212, GO:0050821, GO:0006457, GO:0007339"," Methylation,  Direct protein sequencing,  Reference proteome,  Cytoplasm,  ATP-binding, Ubl conjugation, Isopeptide bond,  Nucleotide-binding, Acetylation,  Chaperone","GO:0051179, GO:0065007, GO:0009987, GO:0022414",GO:0005488,"GO:0043227, GO:0101031, GO:0099080, GO:0043229"
367,Q8BWT1,THIM_MOUSE,"3-ketoacyl-CoA thiolase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial matrix ISO, mitochondrial inner membrane HDA, mitochondrion HDA","GO:0005743, GO:0005759, GO:0005739","acetyl-CoA C-acyltransferase activity ISS, acetyl-CoA hydrolase activity IEA, palmitoyl-CoA hydrolase activity IEA, myristoyl-CoA hydrolase activity IEA, acyl-CoA hydrolase activity ISS, acetyl-CoA C-acetyltransferase activity ISS","GO:0047617, GO:0003986, GO:0003988, GO:0102991, GO:0016290, GO:0003985","cellular response to hypoxia ISO, negative regulation of mitochondrial membrane permeability involved in apoptotic process ISO, acetyl-CoA metabolic process ISO, negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway ISS, fatty acid beta-oxidation ISO","GO:0071456, GO:1902109, GO:0006084, GO:0006635, GO:1901029"," Acyltransferase,  Hydrolase,  Reference proteome,  Mitochondrion, Acetylation, Lipid metabolism,  Phosphoprotein,  Fatty acid metabolism,  Transit peptide, Transferase","GO:0009987, GO:0065007, GO:0050896, GO:0008152",GO:0003824,"GO:0031974, GO:0043227, GO:0031090, GO:0043229"
368,P52196,THTR_MOUSE,Thiosulfate sulfurtransferase,Mus musculus (Mouse),"mitochondrial matrix IEA, mitochondrial inner membrane HDA, mitochondrion HDA","GO:0005743, GO:0005759, GO:0005739","thiosulfate sulfurtransferase activity IBA, 5S rRNA binding ISS","GO:0008097, GO:0004792","epithelial cell differentiation ISO, rRNA transport ISS, rRNA import into mitochondrion ISS, transsulfuration IBA","GO:0051029, GO:0030855, GO:0019346, GO:0035928","Reference proteome,  Repeat,  Transferase,  Mitochondrion,  Glycoprotein, Acetylation,  Phosphoprotein,  RNA-binding","GO:0051179, GO:0032502, GO:0009987, GO:0008152","GO:0005488, GO:0003824","GO:0031974, GO:0043227, GO:0031090, GO:0043229"
369,Q9QZE7,TSNAX_MOUSE,Translin-associated protein X,Mus musculus (Mouse),"nucleus IBA, perinuclear region of cytoplasm IEA, nucleoplasm ISO, cytoplasm IDA, Golgi apparatus ISO","GO:0048471, GO:0005794, GO:0005634, GO:0005737, GO:0005654","single-stranded DNA binding IEA, sequence-specific DNA binding IEA, protein-containing complex binding ISO, metal ion binding IEA, endoribonuclease activity IBA, A2A adenosine receptor binding ISO","GO:0004521, GO:0046872, GO:0043565, GO:0031687, GO:0003697, GO:0044877","cell differentiation IEA, multicellular organism development IEA, spermatogenesis IEA","GO:0007275, GO:0030154, GO:0007283"," Developmental protein,  Nucleus, Reference proteome, Cytoplasm,  Ubl conjugation, Golgi apparatus,  Isopeptide bond,  DNA-binding,  Magnesium,  Metal-binding,  Differentiation,  Spermatogenesis","GO:0009987, GO:0032501, GO:0032502, GO:0022414","GO:0003824, GO:0005488","GO:0043227, GO:0043229"
370,Q9D883,U2AF1_MOUSE,Splicing factor U2AF 35 kDa subunit,Mus musculus (Mouse),"nuclear speck IDA, spliceosomal complex IBA, U2AF complex IBA","GO:0016607, GO:0005681, GO:0089701","RS domain binding IPI, pre-mRNA 3'-splice site binding IBA, metal ion binding IEA","GO:0050733, GO:0030628, GO:0046872","mRNA splicing, via spliceosome IBA",GO:0000398,"Nucleus,  Zinc-finger,  mRNA splicing,  Methylation,  Repeat,  Reference proteome,  Zinc,  mRNA processing,  Metal-binding, Spliceosome, Acetylation,  Phosphoprotein,  RNA-binding","GO:0009987, GO:0008152",GO:0005488,"GO:1990904, GO:0016604, GO:0140513"
