Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O00408_MOUSE,FT,"cGMP-dependent 3',5'-cyclic phosphodiesterase",Homo sapiens (Human),"cytoplasm IDA, perinuclear region of cytoplasm IDA, mitochondrial matrix IBA, synaptic membrane IBA, mitochondrial outer membrane IDA, endoplasmic reticulum ISS, presynaptic membrane ISS, mitochondrial inner membrane IDA, nucleus IDA, Golgi apparatus ISS, plasma membrane IDA, cytosol IDA","GO:0048471, GO:0005737, GO:0005634, GO:0005743, GO:0005741, GO:0005886, GO:0042734, GO:0097060, GO:0005783, GO:0005759, GO:0005794, GO:0005829","TPR domain binding IPI, identical protein binding IPI, 3',5'-cyclic-GMP phosphodiesterase activity IDA, magnesium ion binding IDA, 3',5'-cyclic-AMP phosphodiesterase activity IDA, 3',5'-cyclic-nucleotide phosphodiesterase activity IBA, zinc ion binding IDA, cGMP-stimulated cyclic-nucleotide phosphodiesterase activity IDA, cGMP binding IDA, protein homodimerization activity IPI, phosphate ion binding IDA, cAMP binding IMP","GO:0042802, GO:0042301, GO:0004114, GO:0000287, GO:0042803, GO:0030911, GO:0004118, GO:0047555, GO:0008270, GO:0030553, GO:0004115, GO:0030552","aorta development ISS, regulation of cAMP-mediated signaling IMP, G protein-coupled receptor signaling pathway TAS, cAMP-mediated signaling IMP, cellular response to granulocyte macrophage colony-stimulating factor stimulus IDA, negative regulation of cGMP-mediated signaling IBA, positive regulation of vascular permeability IMP, monocyte differentiation IEP, cGMP catabolic process IDA, cellular response to cAMP IDA, ventricular septum development ISS, negative regulation of transcription by RNA polymerase II IDA, cellular response to 2,3,7,8-tetrachlorodibenzodioxine IDA, cellular response to transforming growth factor beta stimulus IEP, negative regulation of cAMP-mediated signaling IMP, establishment of endothelial barrier ISS, cellular response to drug IEP, signal transduction IBA, cellular response to cGMP IDA, regulation of cGMP-mediated signaling IMP, heart valve development ISS, regulation of mitochondrion organization IBA, negative regulation of vascular permeability IMP, cellular response to mechanical stimulus ISS, adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway IDA, positive regulation of inflammatory response ISS, positive regulation of gene expression IBA, cellular response to macrophage colony-stimulating factor stimulus IDA, cGMP-mediated signaling IMP","GO:0061028, GO:0010628, GO:0003170, GO:0046069, GO:0000122, GO:0003281, GO:0035690, GO:0007193, GO:0010752, GO:0035904, GO:0010754, GO:0036006, GO:0030224, GO:0043949, GO:0050729, GO:0019933, GO:0007165, GO:0071560, GO:0010821, GO:1904613, GO:0043116, GO:0097011, GO:0071320, GO:0043951, GO:0071321, GO:0043117, GO:0019934, GO:0007186, GO:0071260"," Hydrolase,  Alternative splicing,  Nucleotide-binding,  Polymorphism,  Lipoprotein,  Mitochondrion inner membrane,  Cell membrane,  Reference proteome, Repeat,  Membrane, Mitochondrion, Myristate,  Mitochondrion outer membrane,  Metal-binding,  Palmitate, 3D-structure,  cAMP,  Cytoplasm,  cGMP, cGMP-binding"
Q07722_MOUSE,PLCB4_BOVIN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 {ECO:0000305}",Bos taurus (Bovine),,,"calcium ion binding IEA, phosphatidylinositol phospholipase C activity IBA","GO:0005509, GO:0004435","lipid catabolic process IEA, phosphatidylinositol-mediated signaling IBA","GO:0048015, GO:0016042"," Hydrolase,  Lipid metabolism,  Phosphoprotein,  Reference proteome, Alternative splicing, Transducer,  Calcium,  Direct protein sequencing, Lipid degradation"
O43660_MOUSE,PLRG1_HUMAN,Pleiotropic regulator 1,Homo sapiens (Human),"Cul4-RING E3 ubiquitin ligase complex IBA, nuclear speck IDA, nucleoplasm TAS, Prp19 complex IBA, nuclear membrane IDA, nucleus IDA, catalytic step 2 spliceosome IDA, fibrillar center IDA, U2-type catalytic step 2 spliceosome IDA","GO:0005634, GO:0071013, GO:0000974, GO:0016607, GO:0071007, GO:0001650, GO:0080008, GO:0031965, GO:0005654",,,"protein localization to nucleus IEA, mRNA splicing, via spliceosome IDA, positive regulation of G1/S transition of mitotic cell cycle IEA","GO:0000398, GO:1900087, GO:0034504"," Alternative splicing,  Direct protein sequencing,  Nucleus,  Phosphoprotein,  Spliceosome, mRNA processing,  mRNA splicing,  Repeat,  WD repeat, 3D-structure, Reference proteome,  Acetylation"
Q8VHQ3_MOUSE,FT,Protein phosphatase 1 regulatory inhibitor subunit 16B,Mus musculus (Mouse),"perinuclear region of cytoplasm ISO, plasma membrane ISS, nucleus ISS, nuclear speck ISO, cell projection ISO","GO:0048471, GO:0005634, GO:0042995, GO:0016607, GO:0005886","protein phosphatase regulator activity ISO, myosin phosphatase regulator activity IBA, protein phosphatase 1 binding IBA","GO:0019888, GO:0008157, GO:0017020","establishment of endothelial barrier IMP, regulation of protein dephosphorylation ISO, positive regulation of protein dephosphorylation ISO, regulation of phosphatidylinositol 3-kinase signaling ISO, negative regulation of peptidyl-serine dephosphorylation ISO, negative regulation of protein dephosphorylation ISO, positive regulation of endothelial cell proliferation ISO, positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis ISO, regulation of filopodium assembly ISS, regulation of sprouting angiogenesis IBA","GO:0014066, GO:1903670, GO:1902309, GO:0061028, GO:0001938, GO:0035307, GO:0051489, GO:0035304, GO:1903589, GO:0035308"," Nucleus,  Lipoprotein,  Cell projection, ANK repeat,  Phosphoprotein,  Cell membrane,  Prenylation,  Methylation, Membrane,  Palmitate,  Repeat, Reference proteome,  Coiled coil"
Q69ZK0_MOUSE,PREX1_MOUSE,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein",Mus musculus (Mouse),"perinuclear region of cytoplasm ISO, cytosol ISO, plasma membrane ISO, dendritic shaft ISO, growth cone ISO","GO:0048471, GO:0005886, GO:0030426, GO:0043198, GO:0005829","phospholipid binding ISO, Rac guanyl-nucleotide exchange factor activity IBA","GO:0030676, GO:0005543","reactive oxygen species metabolic process IGI, T cell differentiation IGI, G protein-coupled receptor signaling pathway IGI, positive regulation of cell migration ISO, regulation of dendrite development ISO, neutrophil chemotaxis IGI, regulation of actin filament polymerization ISO, positive regulation of cell adhesion IGI, intracellular signal transduction IEA, positive regulation of GTPase activity IGI, positive regulation of substrate adhesion-dependent cell spreading IGI","GO:1900026, GO:0072593, GO:0043547, GO:0030833, GO:0045785, GO:0007186, GO:0030217, GO:0050773, GO:0035556, GO:0030335, GO:0030593"," Phosphoprotein,  Cell membrane, Alternative splicing,  Membrane,  Repeat,  Cytoplasm, Reference proteome, Guanine-nucleotide releasing factor"
O35449_MOUSE,PRRT1_MOUSE,Proline-rich transmembrane protein 1,Mus musculus (Mouse),"glutamatergic synapse ISO, postsynaptic density membrane IDA, integral component of postsynaptic membrane ISO, membrane IBA, synaptic vesicle membrane IDA","GO:0099055, GO:0098839, GO:0016020, GO:0098978, GO:0030672",receptor regulator activity IDA,GO:0030545,"synapse organization IMP, learning or memory IMP, regulation of AMPA receptor activity IDA, long-term synaptic potentiation IMP, protein localization IMP","GO:2000311, GO:0060291, GO:0008104, GO:0050808, GO:0007611","Transmembrane,  Cell membrane,  Reference proteome,  Membrane, Cell junction,  Synapse,  Transmembrane helix"
Q0IHU9_MOUSE,PRUN2_XENTR,Protein prune homolog 2,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),cytoplasm IBA,GO:0005737,exopolyphosphatase activity IBA,GO:0004309,"polyphosphate catabolic process IBA, apoptotic process IBA","GO:0006915, GO:0006798","Apoptosis,  Reference proteome,  Cytoplasm"
O75475_MOUSE,PSIP1_HUMAN,PC4 and SFRS1-interacting protein,Homo sapiens (Human),"nuclear heterochromatin IDA, nucleoplasm IDA, transcriptionally active chromatin ISS, cytosol TAS, nuclear periphery IDA, nucleus IDA, nuclear chromatin IDA","GO:0005634, GO:0034399, GO:0035327, GO:0005720, GO:0000790, GO:0005654, GO:0005829","chromatin binding IDA, transcription coactivator activity IDA, supercoiled DNA binding ISS, RNA binding HDA, double-stranded DNA binding IBA, activating transcription factor binding IDA, transcription coregulator activity IBA","GO:0097100, GO:0033613, GO:0003712, GO:0003682, GO:0003690, GO:0003713, GO:0003723","response to heat ISS, nuclear transport TAS, response to oxidative stress ISS, establishment of integrated proviral latency TAS, mRNA 5'-splice site recognition IDA, positive regulation of transcription by RNA polymerase II IDA, regulation of transcription by RNA polymerase II IBA","GO:0075713, GO:0009408, GO:0051169, GO:0006357, GO:0000395, GO:0045944, GO:0006979","Host-virus interaction,  Alternative splicing,  Nucleus,  Transcription regulation,  Phosphoprotein,  DNA-binding, Ubl conjugation, Citrullination, Reference proteome, 3D-structure,  Chromosomal rearrangement,  Isopeptide bond,  Direct protein sequencing,  Coiled coil,  Transcription"
O60216_MOUSE,RAD21_HUMAN,Double-strand-break repair protein rad21 homolog,Homo sapiens (Human),"cohesin complex IDA, nuclear chromatin IBA, chromosome TAS, nucleoplasm IDA, condensed nuclear chromosome, centromeric region IBA, synaptonemal complex IBA, cytosol TAS, nuclear matrix IDA, nuclear meiotic cohesin complex IBA, nuclear mitotic cohesin complex IBA, chromosome, centromeric region TAS, spindle pole IEA, membrane HDA","GO:0000795, GO:0000780, GO:0000775, GO:0016020, GO:0016363, GO:0000922, GO:0034991, GO:0005694, GO:0034990, GO:0000790, GO:0005654, GO:0008278, GO:0005829",chromatin binding IBA,GO:0003682,"apoptotic process IEA, cell division IEA, multicellular organism development IEA, mitotic sister chromatid cohesion IBA, meiotic sister chromatid cohesion IBA, DNA recombination TAS, double-strand break repair TAS, regulation of transcription by RNA polymerase II IDA, negative regulation of mitotic metaphase/anaphase transition IEA, protein localization to chromatin IMP, negative regulation of G2/M transition of mitotic cell cycle IEA, synaptonemal complex assembly IBA, positive regulation of sister chromatid cohesion IMP, replication-born double-strand break repair via sister chromatid exchange IBA, reciprocal meiotic recombination TAS","GO:0051177, GO:0071168, GO:0007130, GO:0007275, GO:0010972, GO:0007131, GO:0006915, GO:0051301, GO:0006357, GO:1990414, GO:0045876, GO:0045841, GO:0006310, GO:0007064, GO:0006302"," Ubl conjugation,  DNA repair,  Transcription regulation,  Cell division, DNA damage, Developmental protein,  Activator,  Disease mutation,  Centromere,  Direct protein sequencing,  Apoptosis,  Cell cycle,  Mental retardation,  Reference proteome,  Chromosome partition,  Mitosis,  Cytoskeleton, Nucleus,  Repressor,  Cytoplasm,  Isopeptide bond,  Polymorphism,  Phosphoprotein, Transcription, Chromosome, 3D-structure"
Q1JQC5_MOUSE,RMD3_BOVIN,Regulator of microtubule dynamics protein 3,Bos taurus (Bovine),"integral component of membrane IEA, mitotic spindle pole IEA, nucleus IEA, organelle membrane contact site IEA, spindle microtubule IEA, intercellular bridge IEA, mitochondrial outer membrane ISS","GO:0005634, GO:0045171, GO:0005741, GO:0016021, GO:0097431, GO:0044232, GO:0005876",microtubule binding IEA,GO:0008017,"cellular calcium ion homeostasis ISS, apoptotic process IEA, cell differentiation IEA","GO:0006874, GO:0006915, GO:0030154","Apoptosis,  Nucleus,  Transmembrane,  Reference proteome,  Membrane, Microtubule,  Mitochondrion outer membrane,  Cytoskeleton, Phosphoprotein,  Cytoplasm,  Mitochondrion,  Transmembrane helix,  Coiled coil,  Differentiation"
P13731_MOUSE,SERPH_CHICK,Serpin H1,Gallus gallus (Chicken),"membrane raft IEA, endoplasmic reticulum-Golgi intermediate compartment IEA, extracellular space IEA, endoplasmic reticulum lumen IEA, endoplasmic reticulum IBA","GO:0005793, GO:0005615, GO:0045121, GO:0005783, GO:0005788","collagen binding IEA, serine-type endopeptidase inhibitor activity IBA, unfolded protein binding IEA","GO:0004867, GO:0005518, GO:0051082","collagen biosynthetic process IEA, chondrocyte development involved in endochondral bone morphogenesis IEA, protein maturation IEA, negative regulation of endopeptidase activity IBA, collagen fibril organization IBA","GO:0030199, GO:0051604, GO:0032964, GO:0003433, GO:0010951","Chaperone,  Stress response,  Glycoprotein,  Signal, Reference proteome,  Endoplasmic reticulum,  Direct protein sequencing"
D3YZU1_MOUSE,SHAN1_MOUSE,SH3 and multiple ankyrin repeat domains protein 1,Mus musculus (Mouse),"postsynaptic membrane IDA, synapse ISO, membrane ISO, neuron projection IDA, dendrite IDA, neuron spine IBA, glutamatergic synapse IDA, excitatory synapse IDA, postsynaptic density IDA, cytoplasm IEA, plasma membrane IDA, NMDA selective glutamate receptor complex IEA, dendritic spine IDA","GO:0005737, GO:0014069, GO:0045202, GO:0043005, GO:0017146, GO:0016020, GO:0044309, GO:0030425, GO:0098978, GO:0005886, GO:0060076, GO:0043197, GO:0045211","identical protein binding ISS, scaffold protein binding ISS, signaling receptor complex adaptor activity ISO, SH3 domain binding ISS, protein-containing complex binding ISS, protein C-terminus binding ISS, ionotropic glutamate receptor binding IPI, somatostatin receptor binding ISS, structural constituent of postsynaptic density IC, ankyrin repeat binding ISS, synaptic receptor adaptor activity IMP","GO:0042802, GO:0008022, GO:0035255, GO:0031877, GO:0030160, GO:0030159, GO:0071532, GO:0097110, GO:0044877, GO:0098919, GO:0017124","long-term synaptic potentiation IBA, regulation of AMPA receptor activity IMP, positive regulation of synaptic transmission, glutamatergic IBA, dendritic spine morphogenesis IMP, postsynaptic density assembly IBA, protein localization to synapse IMP, brain morphogenesis IBA, habituation IMP, determination of affect ISO, vocalization behavior IMP, synapse maturation ISS, associative learning IMP, negative regulation of actin filament bundle assembly IDA, positive regulation of excitatory postsynaptic potential IMP, righting reflex IMP, neuromuscular process controlling balance IMP, synapse assembly IBA, social behavior IMP, protein-containing complex assembly ISS, olfactory behavior IMP, positive regulation of dendritic spine development ISS, long-term memory IMP, adult behavior ISO, synaptic growth at neuromuscular junction IBA","GO:0046959, GO:0042048, GO:0060074, GO:0007616, GO:0007416, GO:0060291, GO:0097107, GO:0060997, GO:0071625, GO:0060999, GO:0032232, GO:0048854, GO:0065003, GO:2000463, GO:0051968, GO:2000311, GO:0035176, GO:0050885, GO:0050894, GO:0008306, GO:0030534, GO:0051124, GO:0035418, GO:0060013","ANK repeat,  Phosphoprotein,  Cell junction, Synapse, Neurogenesis,  Reference proteome,  SH3 domain,  Methylation,  Repeat,  Cytoplasm,  Differentiation"
O57474_MOUSE,FT,Gap junction alpha-1 protein,Danio rerio (Zebrafish) (Brachydanio rerio),"integral component of membrane IEA, gap junction IDA, intercalated disc ISS, connexin complex ISS, apical plasma membrane ISS, plasma membrane IDA, mitochondrion ISS","GO:0016324, GO:0005921, GO:0005739, GO:0016021, GO:0005886, GO:0014704, GO:0005922","voltage-gated channel activity IDA, gap junction channel activity IDA, gap junction hemi-channel activity IDA","GO:0055077, GO:0022832, GO:0005243","cell-cell signaling IBA, fin development IMP, embryonic heart tube development IMP, fin morphogenesis IGI, microtubule-based transport ISS, caudal fin morphogenesis IMP, bone growth IMP, cell population proliferation IMP, embryonic skeletal joint morphogenesis IMP, cell communication IDA, medial fin development IMP, embryonic hemopoiesis IMP, Kupffer's vesicle development IMP, bone morphogenesis IMP, fin regeneration IMP, cell differentiation IEA","GO:0007154, GO:0033333, GO:0098868, GO:0099111, GO:0007267, GO:0031101, GO:0060272, GO:0033334, GO:0008283, GO:0035050, GO:0035143, GO:0035162, GO:0060349, GO:0033338, GO:0030154, GO:0070121"," Gap junction,  Transmembrane,  Cell junction,  Developmental protein,  Cell membrane, Alternative splicing,  Membrane, Differentiation, Reference proteome,  Transmembrane helix,  Disulfide bond"
C5MK33_MOUSE,UT1_SHEEP,Urea transporter 1,Ovis aries (Sheep),"integral component of plasma membrane ISS, basolateral plasma membrane IEA","GO:0005887, GO:0016323",urea channel activity ISS,GO:0015265,urea transmembrane transport ISS,GO:0071918," Transmembrane,  Reference proteome,  Glycoprotein,  Membrane,  Transport, Cell membrane, Transmembrane helix"
F1RBN2_MOUSE,SPAG1_DANRE,Sperm-associated antigen 1A,Danio rerio (Zebrafish) (Brachydanio rerio),"cytoplasm ISS, cytosol IBA","GO:0005737, GO:0005829",,,axonemal dynein complex assembly IMP,GO:0070286," Repeat,  Reference proteome, Cytoplasm,  TPR repeat"
B0S6J3_MOUSE,SRGP2_DANRE,SLIT-ROBO Rho GTPase-activating protein 2,Danio rerio (Zebrafish) (Brachydanio rerio),"cytoplasm IBA, cytosol ISS, phagocytic vesicle ISS, dendritic spine head ISS, nucleus IEA, plasma membrane ISS, postsynaptic membrane ISS, postsynaptic density ISS, lamellipodium IEA","GO:0005737, GO:0005634, GO:0014069, GO:0045335, GO:0044327, GO:0005886, GO:0030027, GO:0045211, GO:0005829","Rac GTPase binding ISS, protein homodimerization activity ISS, GTPase activator activity ISS","GO:0005096, GO:0048365, GO:0042803","signal transduction IEA, negative regulation of neuron migration ISS, actin filament severing ISS, negative regulation of cell migration IBA, filopodium assembly ISS, neuron projection morphogenesis ISS, positive regulation of GTPase activity ISS, dendritic spine development ISS","GO:0030336, GO:0046847, GO:0043547, GO:0007165, GO:0060996, GO:0048812, GO:2001223, GO:0051014"," Nucleus,  Cell projection,  Cell membrane,  Reference proteome,  Membrane, Cytoplasmic vesicle,  Cytoplasm,  Synapse, Cell junction,  Neurogenesis,  Coiled coil, Postsynaptic cell membrane,  GTPase activation,  SH3 domain"
O75494_MOUSE,SRS10_HUMAN,Serine/arginine-rich splicing factor 10,Homo sapiens (Human),"cytoplasm IBA, nucleoplasm IDA, cytosol IEA, nucleus IBA, nuclear speck IDA","GO:0005737, GO:0005634, GO:0016607, GO:0005654, GO:0005829","unfolded protein binding NAS, RNA binding IDA, RS domain binding NAS","GO:0050733, GO:0051082, GO:0003723","regulation of alternative mRNA splicing, via spliceosome IBA, mRNA splice site selection IDA, negative regulation of mRNA splicing, via spliceosome IDA, regulation of transcription, DNA-templated NAS, spliceosomal tri-snRNP complex assembly NAS, RNA splicing, via transesterification reactions IDA, mRNA cis splicing, via spliceosome IBA, cytosolic transport IEA, mRNA splicing, via spliceosome IDA, regulation of mRNA splicing, via spliceosome IDA","GO:0016482, GO:0006376, GO:0000375, GO:0045292, GO:0048024, GO:0006355, GO:0000381, GO:0000244, GO:0048025, GO:0000398"," mRNA processing,  Nucleus,  Reference proteome, Alternative splicing,  mRNA splicing,  RNA-binding, Phosphoprotein,  Cytoplasm"
